agent_code,agent_age,agent_join_month,first_policy_sold_month,year_month,unique_proposals_last_7_days,unique_proposals_last_15_days,unique_proposals_last_21_days,unique_proposal,unique_quotations_last_7_days,unique_quotations_last_15_days,unique_quotations_last_21_days,unique_quotations,unique_customers_last_7_days,unique_customers_last_15_days,unique_customers_last_21_days,unique_customers,new_policy_count,ANBP_value,net_income,number_of_policy_holders,number_of_cash_payment_policies,next_month_new_policy_count
1ee2b2ae,42,2021-09-01,2023-05-01,2023-11-01,3,3,15,24,1,6,7,16,3,10,7,20,29,2636680,751124,0,0,18.0
1ee2b2ae,42,2021-09-01,2023-05-01,2023-12-01,0,2,8,12,1,6,6,14,1,6,10,17,18,1445544,222522,34,108,21.0
1ee2b2ae,42,2021-09-01,2023-05-01,2024-01-01,1,1,13,20,0,4,1,12,0,4,1,5,21,1892520,332129,0,147,0.0
1ee2b2ae,42,2021-09-01,2023-05-01,2024-02-01,2,4,17,27,3,2,2,9,4,5,2,11,0,0,319054,44,238,32.0
1ee2b2ae,42,2021-09-01,2023-05-01,2024-03-01,3,6,15,27,4,2,9,22,5,2,9,16,32,2143616,306490,64,192,18.0
1ee2b2ae,42,2021-09-01,2023-05-01,2024-04-01,0,4,7,15,0,2,2,10,2,6,8,16,18,833760,129173,64,108,33.0
1ee2b2ae,42,2021-09-01,2023-05-01,2024-05-01,1,6,20,31,4,4,8,20,6,8,14,28,33,1314687,291417,112,0,17.0
1ee2b2ae,42,2021-09-01,2023-05-01,2024-06-01,2,5,3,14,1,4,6,13,3,6,9,18,17,1197633,145764,36,119,31.0
1ee2b2ae,42,2021-09-01,2023-05-01,2024-07-01,2,5,15,27,1,2,0,23,2,4,3,9,31,800637,80640,18,124,0.0
1f5135c3,55,2022-03-01,2023-02-01,2023-01-01,2,5,3,12,1,6,5,13,3,7,10,20,21,433839,106533,60,84,21.0
1f5135c3,55,2022-03-01,2023-02-01,2023-02-01,0,2,15,20,0,1,6,19,1,4,6,11,21,494004,51318,33,147,33.0
1f5135c3,55,2022-03-01,2023-02-01,2023-03-01,0,3,19,26,4,0,2,25,4,4,5,13,33,431112,44515,13,264,0.0
1f5135c3,55,2022-03-01,2023-02-01,2023-04-01,2,6,19,29,4,6,5,21,6,7,8,21,0,0,160466,84,238,10.0
1f5135c3,55,2022-03-01,2023-02-01,2023-05-01,1,2,2,7,0,0,3,5,2,1,5,8,10,788220,223559,16,40,24.0
1f5135c3,55,2022-03-01,2023-02-01,2023-06-01,0,3,11,16,2,6,6,15,3,6,12,21,24,468240,133958,21,24,33.0
1f5135c3,55,2022-03-01,2023-02-01,2023-07-01,3,2,18,25,4,5,1,19,4,8,1,13,33,1427184,295560,13,198,15.0
1f5135c3,55,2022-03-01,2023-02-01,2023-08-01,1,4,0,10,4,0,9,14,6,2,11,19,15,659490,79343,57,75,14.0
1f5135c3,55,2022-03-01,2023-02-01,2023-09-01,0,1,6,12,2,0,9,12,4,3,12,19,14,1026004,270149,19,112,17.0
1f5135c3,55,2022-03-01,2023-02-01,2023-10-01,0,6,7,14,1,0,7,9,1,0,9,10,17,1095225,321772,40,0,13.0
1f5135c3,55,2022-03-01,2023-02-01,2023-11-01,0,1,6,8,0,0,9,10,2,2,12,16,13,767559,109023,16,91,34.0
1f5135c3,55,2022-03-01,2023-02-01,2023-12-01,1,5,16,26,1,4,3,21,3,6,5,14,34,1909406,303663,42,68,10.0
1f5135c3,55,2022-03-01,2023-02-01,2024-01-01,3,2,0,7,0,0,9,10,2,2,9,13,10,523880,144704,26,90,21.0
1f5135c3,55,2022-03-01,2023-02-01,2024-02-01,0,2,13,16,1,0,2,13,2,1,8,11,21,1959573,541721,0,126,20.0
1f5135c3,55,2022-03-01,2023-02-01,2024-03-01,0,6,6,14,1,0,8,11,2,4,14,20,20,664300,196593,60,60,30.0
1f5135c3,55,2022-03-01,2023-02-01,2024-04-01,3,1,15,24,2,1,0,19,4,5,3,12,30,2249910,514706,48,150,17.0
1f5135c3,55,2022-03-01,2023-02-01,2024-05-01,2,0,5,10,2,6,2,11,2,7,4,13,17,570588,71271,39,34,19.0
1f5135c3,55,2022-03-01,2023-02-01,2024-06-01,3,2,8,14,3,0,8,13,3,3,10,16,19,1128790,298098,64,171,33.0
1f5135c3,55,2022-03-01,2023-02-01,2024-07-01,3,3,19,29,2,5,1,16,2,9,7,18,33,2003166,547049,54,33,31.0
1ff8e6d6,48,2024-03-01,2024-04-01,2024-04-01,1,1,12,17,2,1,1,10,3,3,3,9,0,0,252346,27,144,15.0
1ff8e6d6,48,2024-03-01,2024-04-01,2024-05-01,2,2,5,11,2,0,5,9,3,0,9,12,15,633915,112510,48,0,22.0
1ff8e6d6,48,2024-03-01,2024-04-01,2024-06-01,2,4,9,16,1,2,1,8,3,2,7,12,22,1661792,332235,12,88,20.0
1ff8e6d6,48,2024-03-01,2024-04-01,2024-07-01,1,2,12,16,1,0,1,7,2,2,1,5,20,949780,134279,0,120,19.0
2022f5a4,24,2021-05-01,2022-06-01,2023-01-01,0,6,16,24,3,4,9,21,5,7,15,27,29,2800617,823909,54,58,30.0
2022f5a4,24,2021-05-01,2022-06-01,2023-02-01,1,5,17,24,0,0,0,15,2,4,6,12,30,1234020,131183,48,180,13.0
2022f5a4,24,2021-05-01,2022-06-01,2023-03-01,0,6,1,11,0,1,8,10,2,3,10,15,13,1176136,302478,60,0,26.0
2022f5a4,24,2021-05-01,2022-06-01,2023-04-01,2,6,8,17,3,3,0,7,5,4,2,11,26,1414816,201548,11,182,16.0
2022f5a4,24,2021-05-01,2022-06-01,2023-05-01,3,5,3,15,2,0,3,14,4,4,3,11,16,977232,171140,11,144,27.0
2022f5a4,24,2021-05-01,2022-06-01,2023-06-01,1,0,14,18,2,2,2,17,4,4,7,15,27,993735,128400,0,135,32.0
2022f5a4,24,2021-05-01,2022-06-01,2023-07-01,0,5,17,27,4,5,8,23,4,9,10,23,32,426880,96920,92,64,31.0
2022f5a4,24,2021-05-01,2022-06-01,2023-08-01,2,3,17,25,0,2,9,15,1,2,9,12,31,2204627,223564,24,0,15.0
2022f5a4,24,2021-05-01,2022-06-01,2023-09-01,3,0,0,8,0,4,7,12,2,8,12,22,15,1105035,322017,44,0,33.0
2022f5a4,24,2021-05-01,2022-06-01,2023-10-01,3,1,19,25,0,6,5,24,0,6,10,16,33,449130,92910,64,66,0.0
2022f5a4,24,2021-05-01,2022-06-01,2023-11-01,3,2,5,13,0,3,7,12,0,6,12,18,0,0,114883,54,14,12.0
2022f5a4,24,2021-05-01,2022-06-01,2023-12-01,0,2,2,8,3,5,8,17,4,9,8,21,12,78192,19230,0,96,24.0
2022f5a4,24,2021-05-01,2022-06-01,2024-01-01,0,1,16,20,0,5,3,15,1,5,6,12,24,607200,116750,36,168,13.0
2022f5a4,24,2021-05-01,2022-06-01,2024-02-01,2,0,1,5,4,3,9,17,4,7,13,24,13,179933,47568,0,117,27.0
2022f5a4,24,2021-05-01,2022-06-01,2024-03-01,0,2,15,22,3,3,0,8,3,7,5,15,27,1244106,327780,60,27,18.0
2022f5a4,24,2021-05-01,2022-06-01,2024-04-01,3,2,11,17,2,6,8,17,2,9,14,25,18,1415592,146892,0,90,17.0
2022f5a4,24,2021-05-01,2022-06-01,2024-05-01,2,3,8,15,1,5,6,14,3,9,9,21,17,420342,44821,0,68,18.0
2022f5a4,24,2021-05-01,2022-06-01,2024-06-01,1,4,6,15,4,4,5,14,6,6,11,23,18,916596,176333,46,54,21.0
2022f5a4,24,2021-05-01,2022-06-01,2024-07-01,2,4,2,12,3,5,2,11,3,8,7,18,21,151158,19732,0,168,38.0
20326773,58,2020-10-01,2022-03-01,2023-01-01,3,0,18,24,0,3,8,22,0,5,8,13,0,0,161453,26,0,33.0
20326773,58,2020-10-01,2022-03-01,2023-02-01,3,5,17,26,3,2,6,18,4,3,8,15,33,355872,69534,30,198,23.0
20326773,58,2020-10-01,2022-03-01,2023-03-01,1,2,8,15,0,5,0,14,1,9,1,11,23,1133831,144085,44,46,20.0
20326773,58,2020-10-01,2022-03-01,2023-04-01,2,6,1,11,2,5,3,11,2,5,7,14,20,85040,22032,14,160,12.0
20326773,58,2020-10-01,2022-03-01,2023-05-01,2,3,3,10,3,1,3,9,5,1,9,15,12,763392,108090,15,108,19.0
20326773,58,2020-10-01,2022-03-01,2023-06-01,3,5,6,17,2,4,2,14,4,6,5,15,19,1189590,194907,0,0,15.0
20326773,58,2020-10-01,2022-03-01,2023-07-01,3,4,1,9,1,2,2,6,1,3,3,7,15,671850,114312,21,45,29.0
20326773,58,2020-10-01,2022-03-01,2023-08-01,2,4,13,21,0,4,6,12,2,7,11,20,29,2849279,633883,0,261,29.0
20326773,58,2020-10-01,2022-03-01,2023-09-01,0,3,16,24,2,0,8,19,3,3,8,14,29,2730669,635966,0,116,19.0
20326773,58,2020-10-01,2022-03-01,2023-10-01,0,0,12,17,2,2,5,11,3,2,6,11,19,1487624,331218,33,114,21.0
20326773,58,2020-10-01,2022-03-01,2023-11-01,3,4,5,17,4,5,3,14,4,9,3,16,21,2013312,592846,0,63,15.0
20326773,58,2020-10-01,2022-03-01,2023-12-01,0,6,3,11,2,3,7,13,3,3,8,14,15,784830,105021,28,90,27.0
20326773,58,2020-10-01,2022-03-01,2024-01-01,2,5,7,18,4,4,2,14,6,8,6,20,27,1764558,233978,60,162,22.0
20326773,58,2020-10-01,2022-03-01,2024-02-01,1,6,6,18,4,0,4,13,5,1,6,12,22,995478,209435,36,22,16.0
20326773,58,2020-10-01,2022-03-01,2024-03-01,2,3,2,8,0,4,2,7,1,6,2,9,16,924240,134848,36,64,13.0
20326773,58,2020-10-01,2022-03-01,2024-04-01,3,1,5,12,1,1,2,11,2,1,4,7,13,15704,1806,7,65,28.0
20326773,58,2020-10-01,2022-03-01,2024-05-01,2,5,16,25,4,2,1,14,4,4,1,9,28,1412572,166880,36,28,24.0
20326773,58,2020-10-01,2022-03-01,2024-06-01,2,5,11,22,3,6,1,19,3,10,6,19,24,163608,35846,38,96,12.0
20326773,58,2020-10-01,2022-03-01,2024-07-01,3,1,0,5,4,2,0,7,4,3,5,12,12,681804,157239,0,48,17.0
207ecfc9,26,2021-09-01,2022-10-01,2023-01-01,3,3,5,14,2,1,6,11,4,4,11,19,22,1749220,448401,0,66,10.0
207ecfc9,26,2021-09-01,2022-10-01,2023-02-01,3,0,0,7,1,2,8,12,3,6,9,18,10,351820,102629,0,60,24.0
207ecfc9,26,2021-09-01,2022-10-01,2023-03-01,1,0,14,18,3,0,6,14,3,3,10,16,24,1672272,308475,64,96,12.0
207ecfc9,26,2021-09-01,2022-10-01,2023-04-01,0,3,0,6,2,3,7,13,2,6,11,19,12,919872,180190,19,0,30.0
207ecfc9,26,2021-09-01,2022-10-01,2023-05-01,2,5,17,28,0,3,7,20,0,4,9,13,30,1071150,122030,26,180,22.0
207ecfc9,26,2021-09-01,2022-10-01,2023-06-01,2,3,6,15,1,2,7,12,2,4,9,15,22,351362,90388,30,88,25.0
207ecfc9,26,2021-09-01,2022-10-01,2023-07-01,1,3,9,16,2,0,0,6,3,1,1,5,25,1613900,438270,20,150,25.0
207ecfc9,26,2021-09-01,2022-10-01,2023-08-01,0,3,15,23,4,3,5,14,6,5,8,19,25,643175,129223,0,175,24.0
207ecfc9,26,2021-09-01,2022-10-01,2023-09-01,1,6,4,15,0,2,1,7,0,2,1,3,24,1138656,269571,12,24,13.0
207ecfc9,26,2021-09-01,2022-10-01,2023-10-01,1,1,4,10,2,6,6,15,4,9,8,21,13,800605,95864,21,104,25.0
207ecfc9,26,2021-09-01,2022-10-01,2023-11-01,2,5,8,19,3,6,3,15,4,9,6,19,25,2365850,627142,0,150,23.0
207ecfc9,26,2021-09-01,2022-10-01,2023-12-01,3,6,6,18,0,3,9,17,1,7,10,18,23,300863,50195,0,92,36.0
207ecfc9,26,2021-09-01,2022-10-01,2024-01-01,2,4,20,28,2,1,6,17,3,2,10,15,36,2099340,600361,0,180,0.0
207ecfc9,26,2021-09-01,2022-10-01,2024-02-01,1,6,7,16,3,3,2,15,4,5,3,12,0,0,414567,0,50,12.0
207ecfc9,26,2021-09-01,2022-10-01,2024-03-01,1,3,1,7,2,2,7,12,3,3,7,13,12,520116,149341,39,12,37.0
207ecfc9,26,2021-09-01,2022-10-01,2024-04-01,3,3,18,28,4,4,0,26,5,8,6,19,37,972360,135733,57,222,33.0
207ecfc9,26,2021-09-01,2022-10-01,2024-05-01,0,3,16,24,3,5,7,16,3,8,12,23,33,807576,218808,23,198,27.0
207ecfc9,26,2021-09-01,2022-10-01,2024-06-01,1,0,20,25,1,6,3,20,2,8,4,14,27,1998621,207159,14,54,9.0
207ecfc9,26,2021-09-01,2022-10-01,2024-07-01,1,4,2,8,1,3,4,9,3,3,9,15,9,136179,33010,30,36,11.0
20f326a5,31,2021-03-01,2023-06-01,2023-01-01,1,2,5,10,4,1,3,9,4,4,5,13,0,0,55880,13,0,25.0
20f326a5,31,2021-03-01,2023-06-01,2023-02-01,2,2,7,16,2,6,1,15,2,8,2,12,25,1352725,390681,24,100,15.0
20f326a5,31,2021-03-01,2023-06-01,2023-03-01,0,1,9,13,1,2,7,12,3,6,8,17,15,163965,24541,17,45,17.0
20f326a5,31,2021-03-01,2023-06-01,2023-04-01,3,2,7,16,1,5,0,12,1,6,1,8,17,506702,70470,24,34,37.0
20f326a5,31,2021-03-01,2023-06-01,2023-05-01,1,6,16,28,2,4,2,26,2,5,6,13,37,2111109,283763,26,185,25.0
20f326a5,31,2021-03-01,2023-06-01,2023-06-01,0,3,17,24,3,3,3,14,5,6,4,15,25,1565550,249998,15,125,22.0
20f326a5,31,2021-03-01,2023-06-01,2023-07-01,0,1,11,15,3,4,8,16,5,5,11,21,22,1016752,153695,21,0,25.0
20f326a5,31,2021-03-01,2023-06-01,2023-08-01,3,1,14,20,3,0,6,16,4,4,6,14,25,1210375,154946,14,0,30.0
20f326a5,31,2021-03-01,2023-06-01,2023-09-01,3,5,16,29,1,6,4,17,1,9,9,19,30,2016060,591034,76,240,15.0
20f326a5,31,2021-03-01,2023-06-01,2023-10-01,1,5,5,14,3,5,1,11,5,9,4,18,15,511140,53509,0,120,19.0
20f326a5,31,2021-03-01,2023-06-01,2023-11-01,3,5,3,14,0,2,7,10,0,3,13,16,19,116204,31047,0,171,25.0
20f326a5,31,2021-03-01,2023-06-01,2023-12-01,3,2,7,17,0,1,6,12,2,2,11,15,25,708975,100922,60,100,28.0
20f326a5,31,2021-03-01,2023-06-01,2024-01-01,0,3,18,24,4,6,9,20,5,10,9,24,28,1887564,349297,96,28,18.0
20f326a5,31,2021-03-01,2023-06-01,2024-02-01,1,4,8,16,2,0,2,8,2,3,6,11,18,719694,189878,11,54,21.0
20f326a5,31,2021-03-01,2023-06-01,2024-03-01,2,6,3,16,4,6,0,13,6,7,1,14,21,800352,125667,28,42,34.0
20f326a5,31,2021-03-01,2023-06-01,2024-04-01,0,6,18,26,2,1,6,18,2,3,6,11,34,2927332,402776,33,272,26.0
20f326a5,31,2021-03-01,2023-06-01,2024-05-01,1,1,12,18,0,6,3,17,1,7,5,13,26,186056,52360,13,104,15.0
20f326a5,31,2021-03-01,2023-06-01,2024-06-01,0,3,4,12,1,1,5,9,3,5,6,14,15,1430700,280761,28,135,31.0
20f326a5,31,2021-03-01,2023-06-01,2024-07-01,3,5,16,25,0,6,5,16,1,7,11,19,31,2555485,683075,38,62,20.0
224be699,59,2020-07-01,2023-07-01,2023-01-01,3,0,3,8,4,2,9,16,4,2,11,17,16,342656,78341,51,64,20.0
224be699,59,2020-07-01,2023-07-01,2023-02-01,3,4,4,15,3,0,0,10,4,0,2,6,20,528760,153003,12,120,20.0
224be699,59,2020-07-01,2023-07-01,2023-03-01,2,4,9,18,2,3,3,10,2,7,3,12,20,282280,43872,12,140,24.0
224be699,59,2020-07-01,2023-07-01,2023-04-01,0,3,18,22,3,2,5,16,3,6,9,18,24,725808,201662,36,48,29.0
224be699,59,2020-07-01,2023-07-01,2023-05-01,0,1,16,22,4,0,0,5,6,0,1,7,29,1405050,273120,7,116,0.0
224be699,59,2020-07-01,2023-07-01,2023-06-01,2,0,18,21,3,5,8,17,5,7,12,24,0,0,344205,48,78,13.0
224be699,59,2020-07-01,2023-07-01,2023-07-01,0,5,0,10,1,1,5,8,3,5,10,18,13,825682,212962,54,13,24.0
224be699,59,2020-07-01,2023-07-01,2023-08-01,2,2,18,23,3,6,8,22,3,7,13,23,24,445488,47208,92,144,26.0
224be699,59,2020-07-01,2023-07-01,2023-09-01,0,4,14,23,0,2,8,20,1,3,9,13,26,901680,230384,26,52,30.0
224be699,59,2020-07-01,2023-07-01,2023-10-01,1,0,19,23,1,5,2,17,2,8,8,18,30,834150,187233,54,120,27.0
224be699,59,2020-07-01,2023-07-01,2023-11-01,0,3,15,19,4,1,6,17,6,1,11,18,27,127791,22256,72,81,28.0
224be699,59,2020-07-01,2023-07-01,2023-12-01,0,5,10,19,0,3,9,14,2,6,10,18,28,818776,177100,36,224,0.0
224be699,59,2020-07-01,2023-07-01,2024-01-01,3,3,3,13,0,4,0,11,1,7,2,10,0,0,280321,40,22,20.0
224be699,59,2020-07-01,2023-07-01,2024-02-01,2,3,9,16,3,2,5,14,4,2,6,12,20,355340,68244,48,60,0.0
224be699,59,2020-07-01,2023-07-01,2024-03-01,0,3,6,10,4,2,4,11,6,3,10,19,0,0,243413,57,57,30.0
224be699,59,2020-07-01,2023-07-01,2024-04-01,0,6,14,23,1,4,0,20,2,6,0,8,30,214620,35977,8,150,33.0
224be699,59,2020-07-01,2023-07-01,2024-05-01,2,0,20,27,2,1,1,8,4,4,2,10,33,1189518,153834,30,198,25.0
224be699,59,2020-07-01,2023-07-01,2024-06-01,0,2,12,18,2,6,1,13,2,7,2,11,25,37850,11281,44,150,30.0
224be699,59,2020-07-01,2023-07-01,2024-07-01,0,3,16,21,4,2,2,10,6,5,8,19,30,2532000,382484,57,270,0.0
2296c882,52,2020-11-01,2022-10-01,2023-01-01,1,3,3,12,3,1,3,8,3,1,5,9,15,22815,4069,0,75,14.0
2296c882,52,2020-11-01,2022-10-01,2023-02-01,0,2,2,6,0,4,5,10,1,5,10,16,14,38108,7059,48,42,20.0
2296c882,52,2020-11-01,2022-10-01,2023-03-01,3,1,12,17,3,3,7,14,3,4,10,17,20,848220,241971,68,120,24.0
2296c882,52,2020-11-01,2022-10-01,2023-04-01,3,0,10,18,3,5,0,14,5,6,3,14,24,165192,31987,0,144,34.0
2296c882,52,2020-11-01,2022-10-01,2023-05-01,3,4,16,25,2,3,6,18,4,4,9,17,34,2626976,664995,34,68,14.0
2296c882,52,2020-11-01,2022-10-01,2023-06-01,2,1,4,9,3,1,2,8,5,1,7,13,14,488474,111201,0,70,23.0
2296c882,52,2020-11-01,2022-10-01,2023-07-01,2,3,8,14,1,4,0,12,1,7,4,12,23,867721,203018,24,161,20.0
2296c882,52,2020-11-01,2022-10-01,2023-08-01,1,4,5,15,1,4,1,10,1,6,1,8,20,1644700,471906,32,140,21.0
2296c882,52,2020-11-01,2022-10-01,2023-09-01,1,6,9,20,0,1,3,12,2,4,6,12,21,1025472,299132,24,21,29.0
2296c882,52,2020-11-01,2022-10-01,2023-10-01,3,0,17,23,4,2,1,22,6,4,1,11,29,1705200,468224,0,232,28.0
2296c882,52,2020-11-01,2022-10-01,2023-11-01,1,6,17,26,1,0,3,9,2,3,8,13,28,928620,126760,26,0,0.0
2296c882,52,2020-11-01,2022-10-01,2023-12-01,2,1,14,22,4,6,0,17,4,8,0,12,0,0,73244,12,150,32.0
2296c882,52,2020-11-01,2022-10-01,2024-01-01,1,5,18,29,3,0,0,28,5,0,0,5,32,2192320,472372,20,192,25.0
2296c882,52,2020-11-01,2022-10-01,2024-02-01,0,1,15,17,0,3,9,13,2,6,15,23,25,1190450,323109,23,125,0.0
2296c882,52,2020-11-01,2022-10-01,2024-03-01,0,0,4,5,4,6,6,17,5,9,11,25,0,0,97603,100,32,27.0
2296c882,52,2020-11-01,2022-10-01,2024-04-01,0,0,14,19,1,3,4,10,3,4,10,17,27,999405,142292,68,81,35.0
2296c882,52,2020-11-01,2022-10-01,2024-05-01,1,5,19,26,2,1,4,18,4,4,9,17,35,1251530,281755,17,175,23.0
2296c882,52,2020-11-01,2022-10-01,2024-06-01,2,0,9,16,3,6,5,15,3,6,11,20,23,1423493,239510,20,69,29.0
2296c882,52,2020-11-01,2022-10-01,2024-07-01,2,5,11,21,0,1,4,14,0,3,5,8,29,715314,86749,0,0,26.0
232f671f,22,2022-03-01,2022-12-01,2023-01-01,2,5,9,17,0,5,8,14,1,6,13,20,23,1503510,377212,0,92,30.0
232f671f,22,2022-03-01,2022-12-01,2023-02-01,3,4,17,26,2,1,4,20,2,2,10,14,30,68640,7558,56,240,28.0
232f671f,22,2022-03-01,2022-12-01,2023-03-01,3,1,12,21,2,5,2,20,3,9,6,18,28,658084,87615,72,0,28.0
232f671f,22,2022-03-01,2022-12-01,2023-04-01,2,5,10,19,4,5,0,16,4,8,6,18,28,1379252,174957,0,252,15.0
232f671f,22,2022-03-01,2022-12-01,2023-05-01,1,0,7,9,3,2,5,11,4,6,7,17,15,331365,75744,34,15,7.0
232f671f,22,2022-03-01,2022-12-01,2023-06-01,0,1,2,6,1,0,4,6,1,0,5,6,7,356734,66129,12,28,12.0
232f671f,22,2022-03-01,2022-12-01,2023-07-01,0,1,2,4,1,1,9,12,3,2,12,17,12,906132,234088,51,108,20.0
232f671f,22,2022-03-01,2022-12-01,2023-08-01,3,3,8,18,2,2,1,17,2,4,2,8,20,1340580,169764,0,60,21.0
232f671f,22,2022-03-01,2022-12-01,2023-09-01,0,5,12,18,0,2,4,14,0,6,10,16,21,1750266,385481,32,21,20.0
232f671f,22,2022-03-01,2022-12-01,2023-10-01,0,6,5,14,1,3,0,11,3,6,6,15,20,103280,28097,45,80,22.0
232f671f,22,2022-03-01,2022-12-01,2023-11-01,0,5,9,16,2,2,6,14,3,4,7,14,22,1100220,128854,14,0,25.0
232f671f,22,2022-03-01,2022-12-01,2023-12-01,0,1,16,21,0,5,5,18,0,7,6,13,25,1068525,205337,52,125,40.0
232f671f,22,2022-03-01,2022-12-01,2024-01-01,0,6,20,31,4,4,0,9,6,4,5,15,40,151840,32271,60,160,12.0
232f671f,22,2022-03-01,2022-12-01,2024-02-01,3,2,0,10,3,0,2,8,5,4,3,12,12,765792,100895,12,24,15.0
232f671f,22,2022-03-01,2022-12-01,2024-03-01,0,0,11,14,4,0,0,10,5,1,3,9,15,1303455,240206,36,60,14.0
232f671f,22,2022-03-01,2022-12-01,2024-04-01,0,5,2,8,4,3,5,13,6,3,7,16,14,1266426,195810,64,84,25.0
232f671f,22,2022-03-01,2022-12-01,2024-05-01,0,2,16,20,2,2,1,16,3,3,4,10,25,2290075,407735,30,225,28.0
232f671f,22,2022-03-01,2022-12-01,2024-06-01,0,0,19,20,0,2,0,9,2,3,6,11,28,1692068,241070,33,196,28.0
232f671f,22,2022-03-01,2022-12-01,2024-07-01,2,0,16,20,3,0,6,12,4,4,6,14,28,2583952,756058,0,112,21.0
23a5ee4a,50,2019-10-01,2022-12-01,2023-01-01,1,2,1,7,2,5,6,14,3,7,8,18,15,236040,54026,54,60,19.0
23a5ee4a,50,2019-10-01,2022-12-01,2023-02-01,1,1,4,10,3,3,0,9,5,5,3,13,19,1031187,138153,0,76,8.0
23a5ee4a,50,2019-10-01,2022-12-01,2023-03-01,3,0,0,7,3,5,3,12,3,7,3,13,8,493584,86115,26,64,34.0
23a5ee4a,50,2019-10-01,2022-12-01,2023-04-01,2,3,20,29,1,6,1,13,1,7,4,12,34,668984,114345,24,204,17.0
23a5ee4a,50,2019-10-01,2022-12-01,2023-05-01,1,0,11,14,2,6,5,14,4,6,6,16,17,1671746,465794,48,34,29.0
23a5ee4a,50,2019-10-01,2022-12-01,2023-06-01,2,5,14,23,2,3,2,10,3,4,6,13,29,1759836,188666,13,145,0.0
23a5ee4a,50,2019-10-01,2022-12-01,2023-07-01,3,1,12,21,3,6,5,17,3,10,5,18,0,0,234284,54,216,16.0
23a5ee4a,50,2019-10-01,2022-12-01,2023-08-01,3,2,8,14,4,4,0,13,5,6,5,16,16,1569424,363431,64,16,29.0
23a5ee4a,50,2019-10-01,2022-12-01,2023-09-01,1,5,16,25,1,6,3,14,3,8,7,18,29,1302071,378445,36,116,29.0
23a5ee4a,50,2019-10-01,2022-12-01,2023-10-01,0,6,13,23,4,4,7,22,4,5,13,22,29,1932705,267243,66,29,27.0
23a5ee4a,50,2019-10-01,2022-12-01,2023-11-01,1,1,14,20,0,3,7,17,0,4,13,17,27,2415015,448226,17,216,21.0
23a5ee4a,50,2019-10-01,2022-12-01,2023-12-01,1,5,9,19,4,5,7,17,6,5,13,24,21,280812,29426,24,189,22.0
23a5ee4a,50,2019-10-01,2022-12-01,2024-01-01,3,3,10,19,0,6,2,14,1,9,4,14,22,384626,104875,42,88,14.0
23a5ee4a,50,2019-10-01,2022-12-01,2024-02-01,3,2,5,13,0,2,6,9,1,6,9,16,14,1243578,140645,0,98,26.0
23a5ee4a,50,2019-10-01,2022-12-01,2024-03-01,3,2,19,25,4,5,4,20,6,8,7,21,26,1846286,545893,21,0,34.0
23a5ee4a,50,2019-10-01,2022-12-01,2024-04-01,0,6,14,25,1,2,8,17,2,3,13,18,34,116824,23082,18,238,23.0
23a5ee4a,50,2019-10-01,2022-12-01,2024-05-01,1,5,8,15,2,5,8,16,3,8,12,23,23,1364475,288774,46,207,24.0
23a5ee4a,50,2019-10-01,2022-12-01,2024-06-01,3,5,11,23,2,2,5,11,2,2,8,12,24,2373624,514208,48,72,16.0
23a5ee4a,50,2019-10-01,2022-12-01,2024-07-01,2,2,0,8,1,5,3,10,3,6,8,17,16,1503840,252206,51,64,20.0
23b47704,36,2022-12-01,2023-10-01,2023-01-01,2,0,11,18,3,1,6,15,4,2,9,15,26,2207478,336827,30,52,22.0
23b47704,36,2022-12-01,2023-10-01,2023-02-01,3,2,6,16,3,3,9,16,4,3,11,18,22,53746,9065,54,154,30.0
23b47704,36,2022-12-01,2023-10-01,2023-03-01,0,5,18,26,4,2,1,15,5,2,5,12,30,2337210,316398,12,120,0.0
23b47704,36,2022-12-01,2023-10-01,2023-04-01,3,0,1,9,2,1,9,13,4,2,15,21,0,0,49852,84,70,26.0
23b47704,36,2022-12-01,2023-10-01,2023-05-01,3,1,18,24,3,0,6,22,5,2,10,17,26,1957176,459194,34,26,29.0
23b47704,36,2022-12-01,2023-10-01,2023-06-01,0,5,13,20,0,6,5,14,2,6,9,17,29,1399859,215513,51,232,18.0
23b47704,36,2022-12-01,2023-10-01,2023-07-01,2,2,4,9,3,2,8,14,5,3,13,21,18,1176174,258874,42,72,18.0
23b47704,36,2022-12-01,2023-10-01,2023-08-01,0,4,5,11,3,0,6,10,4,0,11,15,18,199926,20873,15,162,13.0
23b47704,36,2022-12-01,2023-10-01,2023-09-01,3,0,6,12,3,1,0,7,4,2,4,10,13,863954,251567,30,104,30.0
23b47704,36,2022-12-01,2023-10-01,2023-10-01,2,1,14,21,1,6,4,12,1,8,4,13,30,153420,30691,13,270,13.0
23b47704,36,2022-12-01,2023-10-01,2023-11-01,0,4,2,10,1,4,9,15,3,7,14,24,13,188721,40217,72,78,26.0
23b47704,36,2022-12-01,2023-10-01,2023-12-01,2,0,15,21,0,4,6,14,1,7,9,17,26,821366,203107,51,26,21.0
23b47704,36,2022-12-01,2023-10-01,2024-01-01,2,4,6,14,1,2,8,12,1,5,14,20,21,723198,152075,80,105,23.0
23b47704,36,2022-12-01,2023-10-01,2024-02-01,1,3,11,18,3,2,9,15,5,6,13,24,23,2034304,505075,72,0,16.0
